4531 GRAUSTARK ST HOUSTON TX 77006-0000,493W,09-040,COMP MAINT,CHECK MTR
5411 GRAPE HOUSTON TX 77096-1205,531P,07-022,COMP MAINT,CHECK MTR
10623 LONGMONT DR HOUSTON TX 77042-2309,489Q,11-018,COMP MAINT,CHECK REG
10007 RARITAN DR HOUSTON TX 77080-7017,450S,12-072,COMP MAINT,CHECK REG
1112 ELBERTA HOUSTON TX 77051-1954,533U,04-009,COMP MAINT,CHECK MTR
2140 STANMORE DR HOUSTON TX 77019-5612,492Q,09-049,COMP MAINT,CHECK MTR
4150 AMIR HOUSTON TX 77072-1345,529A,08-031,COMP MAINT,CHECK ERT
5434 QUAIL COVE HOUSTON TX 77053-0000,0,06-021,COMP MAINT,CHECK ERT
11130 VISTA NORTE CT HOUSTON TX 77076-0000,413Y,16-029,COMP MAINT,CHECK MTR
5707 VAL VERDE #B HOUSTON TX 77057-0000,491T,10-062,COMP MAINT,CHECK MTR
11999 EAST FWY HOUSTON TX 77029-1932,496F,18-075,COMP MAINT,CHECK ERT
3315 APPALACHIAN TRAIL KINGWOOD TX 77345-1093,297P,20-045,COMP MAINT,CHECK ERT
12805 PARK ROYAL DR HOUSTON TX 77077-2249,488L,11-031,COMP MAINT,CHECK MTR
5205 BELL HOUSTON TX 77023-2003,494X,19-018,COMP MAINT,CHECK MTR
526 KRESS HOUSTON TX 77020-4908,494D,18-035,COMP MAINT,CHECK MTR
15019 KIMBERLEY CT P1-2 HOUSTON TX 77079-5104,488G,12-001,COMP MAINT,CHECK MTR
1512 STUART ST HOUSTON TX 77004,493T,09-027,COMP MAINT,CHECK REG
11650 BORDERWOOD DR HOUSTON TX 77013-4804,496B,17-039,COMP MAINT,CHECK MTR
5842 SOUTHLEA HOUSTON TX 77033-1735,534P,03-032,COMP MAINT,CHECK MTR
14334 TWISTED OAK LN HOUSTON TX 77079-7418,488M,12-004,COMP MAINT,INSTAL ERT
10142 HARDISON LN HOUSTON TX 77041-6137,450A,12-075,COMP MAINT,CHECK MTR
10670 IVYRIDGE RD HOUSTON TX 77043-4140,449Z,12-019,COMP MAINT,CHECK ERT
4902 ROSEMARY LN HOUSTON TX 77093-0000,414U,16-026,COMP MAINT,CHECK MTR
426 N WILCREST DR HOUSTON TX 77079-7129,489F,12-013,COMP MAINT,CHECK MTR
19555 WATSON LN P1-1 HUMBLE TX 77338-4053,335X,16-076,COMP MAINT,CHECK MTR
9818 EBLEN DR HOUSTON TX 77040-3841,410R,14-038,COMP MAINT,CHECK MTR
8255 KINGSBROOK RD HOUSTON TX 77024-3301,491A,08-074,COMP MAINT,CHECK MTR
1330 AUGUSTA DR 27 HOUSTON TX 77057-2463,491P,10-028,COMP MAINT,CHECK MTR
8711 DAFFODIL P1-1 HOUSTON TX 77063-5610,490Y,11-060,COMP MAINT,CHECK MTR
2414 RALPH #A HOUSTON TX 77006-0000,492V,09-043,COMP MAINT,CHECK REG
7605 OLYMPIA DR HOUSTON TX 77063-1920,490V,10-017,COMP MAINT,CHECK REG
903 ROY HOUSTON TX 77007-5249,492G,09-007,COMP MAINT,CHECK MTR
4105 ELLA BLVD HOUSTON TX 77018-4207,452K,14-013,COMP MAINT,CHECK ERT
6213 SAN FELIPE P1-2 HOUSTON TX 77057-2809,491N,10-020,COMP MAINT,CHECK MTR
4706 WINNETKA HOUSTON TX 77021-2838,534E,01-017,COMP MAINT,CHECK REG
6307 ROUGHLOCK HOUSTON TX 77016-1332,415N,16-001,COMP MAINT,CHECK MTR
3726 WYOMING HOUSTON TX 77021-4718,533L,04-017,COMP MAINT,CHECK ERT
3006 PRESTON P2-1 HOUSTON TX 77003-0000,494N,19-060,COMP MAINT,CHECK MTR
5716 KIAM HOUSTON TX 77007-1121,492B,13-005,COMP MAINT,CHECK MTR
7437 RUSK HOUSTON TX 77011-4848,495W,19-043,COMP MAINT,CHECK REG
1802 HIDDEN VALLEY DR HOUSTON TX 77088-1823,412M,14-062,COMP MAINT,CHECK ERT
3611 BEAR LAKE DR KINGWOOD TX 77345-0000,297T,20-051,COMP MAINT,CHECK MTR
3503 VALLEY HAVEN DR KINGWOOD TX 77339-0000,296Z,20-024,COMP MAINT,CHECK MTR
9407 ALCALA CT HOUSTON TX 77078-3142,455D,17-065,COMP MAINT,CHECK MTR
9022 PAGEWOOD 1/2 LN P1-1 HOUSTON TX 77063-5546,490X,11-062,COMP MAINT,CHECK MTR
11339 NEWBROOK DR HOUSTON TX 77072-4240,529P,08-017,COMP MAINT,CHECK MTR
8217 TALTON HOUSTON TX 77028-1525,455F,17-026,COMP MAINT,CHECK MTR
2310 CARR ST HOUSTON TX 77026-0000,494A,18-009,COMP MAINT,CHECK ERT
1005 FISHER HOUSTON TX 77018-5213,452K,14-012,COMP MAINT,CHECK ERT
8610 WILD BASIN DR HOUSTON TX 77088-0000,411R,14-045,COMP MAINT,CHECK MTR
9810 RIBBONWOOD HOUSTON TX 77078-3116,455D,17-064,COMP MAINT,CHECK MTR
5704 HARDY HOUSTON TX 77009-1611,453V,15-017,COMP MAINT,CHECK MTR
2108 STAPLES HOUSTON TX 77026-7026,494B,18-021,COMP MAINT,CHECK MTR
3049 LOCKE LN HOUSTON TX 77019-6201,492U,10-004,COMP MAINT,CHECK MTR
3233 BINZ HOUSTON TX 77004-7813,533G,04-029,COMP MAINT,CHECK MTR
1754 HAROLD HOUSTON TX 77098-1602,492V,09-043,COMP MAINT,CHECK MTR
3326 BROOKSTON HOUSTON TX 77045-3627,572F,05-047,COMP MAINT,CHECK MTR
12307 KITTY BROOK DR HOUSTON TX 77071-3006,570G,07-004,COMP MAINT,CHECK MTR
5705 FONDREN RD 103 HOUSTON TX 77036-1804,530C,08-070,COMP MAINT,CHECK MTR
13114 BOHEME DR HOUSTON TX 77079-7206,489G,12-014,COMP MAINT,CHECK MTR
13114 BOHEME DR HOUSTON TX 77079-7206,489G,12-014,COMP MAINT,CHECK MTR
2415 ANSBURY DR HOUSTON TX 77018-7109,452N,13-063,COMP MAINT,CHECK MTR
814 LEHMAN HOUSTON TX 77018-1516,452G,14-007,COMP MAINT,CHECK MTR
6406 RAMBLERIDGE DR 204 HOUSTON TX 77053-3456,571X,06-022,COMP MAINT,CHECK MTR
12531 BURGOYNE DR HOUSTON TX 77077-5819,488V,11-025,COMP MAINT,CHECK MTR
3402 SHADOWFERN DR HOUSTON TX 77082-2548,488Z,08-049,COMP MAINT,CHECK MTR
202 EVERTON HOUSTON TX 77003-2504,494N,19-008,COMP MAINT,CHECK MTR
2507 AVALON PL HOUSTON TX 77019-6005,492Q,09-050,COMP MAINT,CHECK ERT
9741 WESTVIEW DR HOUSTON TX 77055-6123,450X,12-026,COMP MAINT,INSTAL ERT
9414 LONG POINT RD P1-1 HOUSTON TX 77055-0000,450Y,12-072,COMP MAINT,CHECK MTR
6510 ROLLING MILL DR HOUSTON TX 77088-2245,411K,14-040,COMP MAINT,CHECK ERT
4621 SHARON HOUSTON TX 77020-6440,494F,18-027,COMP MAINT,CHECK ERT
1305 THORNTON RD HOUSTON TX 77018-3128,452K,14-021,COMP MAINT,CHECK MTR
5623 MARKWOOD LN HOUSTON TX 77053-2022,571Y,06-012,COMP MAINT,CHECK ERT
6311 CORPUS CHRISTI HOUSTON TX 77020-3152,494D,18-038,COMP MAINT,CHECK MTR
5667 BELCREST HOUSTON TX 77033-3039,534W,03-040,COMP MAINT,CHECK MTR
713 FIRNAT 1/2 P1-1 HOUSTON TX 77022-2729,453G,15-037,COMP MAINT,CHECK MTR
7023 LEADER CROSSING DR HOUSTON TX 77072-0000,528H,08-051,COMP MAINT,CHECK MTR
2517 NANTUCKET #B DR HOUSTON TX 77057-4801,491S,10-018,COMP MAINT,CHECK MTR
2013 WHITNEY HOUSTON TX 77006-0000,493N,09-022,COMP MAINT,CHECK MTR
713 FIRNAT 1/2 P1-1 HOUSTON TX 77022-2729,453G,15-037,COMP MAINT,CHECK MTR
8907 ENDICOTT LN P1-2 HOUSTON TX 77096-2711,531Q,07-019,COMP MAINT,CHECK MTR
2231 DEER COVE TRAIL HOUSTON TX 77339-0000,336G,20-014,COMP MAINT,CHECK MTR
11523 HIGHGROVE DR HOUSTON TX 77077-4213,489P,11-021,COMP MAINT,CHECK REG
314 SIDNEY HOUSTON TX 77003-2734,494T,19-006,COMP MAINT,CHECK ERT
9627 GALAXY HOUSTON TX 77078-2106,455B,17-028,COMP MAINT,CHECK ERT
2474 DALVIEW HOUSTON TX 77091-3022,412W,14-050,COMP MAINT,CHECK REG
4723 W ALABAMA HOUSTON TX 77027-4703,491V,10-011,COMP MAINT,INSTAL ERT
6818 AVENUE R HOUSTON TX 77011-1449,494R,19-035,COMP MAINT,CHECK ERT
122 E 5TH HOUSTON TX 77007-2504,492D,13-024,COMP MAINT,CHECK MTR
9823 CAMAY DR HOUSTON TX 77016-4329,454D,16-014,COMP MAINT,CHECK MTR
3706 WYOMING HOUSTON TX 77021-4718,533L,04-017,COMP MAINT,CHECK MTR
5551 TUPPER LAKE DR HOUSTON TX 77056-1626,491K,10-027,COMP MAINT,CHECK MTR
904 S SHEPHERD DR P1-2 HOUSTON TX 77019-0000,492R,09-048,COMP MAINT,CHECK ERT
9223 DEXTER 155 HOUSTON TX 77075-1660,575M,03-002,COMP MAINT,CHECK MTR
1007 ARROW HILL RD HOUSTON TX 77077-0000,488E,11-044,COMP MAINT,CHECK MTR
9915 VALLEY SUN DR P1-2 HOUSTON TX 77078-0000,456A,17-077,COMP MAINT,CHECK MTR
1337 OMAR P1-1 HOUSTON TX 77008-0000,493A,13-042,COMP MAINT,CHECK MTR
1603 ROYAL CHASE DR HOUSTON TX 77047-0000,573N,06-063,COMP MAINT,CHECK MTR
10115 RAYMONDVILLE RD 104 HOUSTON TX 77093-5461,414W,16-052,COMP MAINT,CHECK MTR
5010 PAIGE HOUSTON TX 77004-6116,533C,04-046,COMP MAINT,CHECK ERT
1811 PASADENA HOUSTON TX 77023-2524,494Z,19-028,COMP MAINT,CHECK MTR
11012 ELL RD HOUSTON TX 77093-0000,414U,16-079,COMP MAINT,CHECK MTR
3727 GRAPEVINE HOUSTON TX 77045-6414,572P,06-005,COMP MAINT,CHECK MTR
5608 KANSAS #F HOUSTON TX 77007-1144,492C,13-006,COMP MAINT,CHECK MTR
105 E PARKER RD HOUSTON TX 77076-3142,413W,16-041,COMP MAINT,CHECK MTR
3709 CACTUS HOUSTON TX 77026-4637,454W,17-006,COMP MAINT,CHECK MTR
8218 AUTUMN LN HOUSTON TX 77016-5704,454K,17-052,COMP MAINT,CHECK MTR
505 HOFFMAN HOUSTON TX 77020-4821,494C,18-034,COMP MAINT,CHECK MTR
10818 OVERBROOK LN P1-1 HOUSTON TX 77042-0000,489U,11-017,COMP MAINT,CHECK ERT
1454 CAMPBELL HOUSTON TX 77055-0000,450Y,12-029,COMP MAINT,CHECK MTR
9325 KEMPWOOD DR HOUSTON TX 77080-2824,450L,12-046,COMP MAINT,CHECK MTR
7808 KELLER HOUSTON TX 77012-3635,535F,01-002,COMP MAINT,CHECK MTR
5802 VILLAGE FOREST CT HOUSTON TX 77092-2253,451B,14-070,COMP MAINT,CHECK MTR
918 FIRNAT HOUSTON TX 77022-0000,453G,15-037,COMP MAINT,CHECK MTR
11000 DAIRY ASHFORD P1-1 HOUSTON TX 77099-0000,528V,06-072,COMP MAINT,CHECK ERT
7109 GRACIA HOUSTON TX 77076-1522,413W,16-056,COMP MAINT,CHECK MTR
5606 MARKWOOD LN HOUSTON TX 77053-0000,571U,06-012,COMP MAINT,CHECK MTR
8210 ROSWELL 06 HOUSTON TX 77022-3243,453G,15-032,COMP MAINT,CHECK MTR
5834 LAUREL CAVERNS DR KINGWOOD TX 77345-0000,297Z,20-063,COMP MAINT,CHECK REG
406 PORT HOUSTON TX 77020-3457,495A,18-039,COMP MAINT,CHECK MTR
1112 BRINGHURST HOUSTON TX 77020-3906,494F,18-024,COMP MAINT,CHECK ERT
6514 AVENUE C HOUSTON TX 77011-3516,494U,19-030,COMP MAINT,CHECK MTR
229 CONNIE HOUSTON TX 77076-2535,413X,16-033,COMP MAINT,CHECK MTR
1009 EVANSTON HOUSTON TX 77015-4445,497F,17-045,COMP MAINT,CHECK ERT
241 WELLINGTON HOUSTON TX 77076-2539,413X,16-033,COMP MAINT,CHECK ERT
10406 BRETTON DR HOUSTON TX 77016-3220,414Z,16-010,COMP MAINT,CHECK MTR
827 BOLLING LN HOUSTON TX 77076-4844,453B,16-038,COMP MAINT,CHECK MTR
858 MARCOLIN ST HOUSTON TX 77088-5108,412Q,14-063,COMP MAINT,CHECK MTR
2903 CRYSTAL FALLS DR KINGWOOD TX 77345-0000,297X,20-072,COMP MAINT,CHECK MTR
5214 SAXON DR HOUSTON TX 77092-5543,451L,10-042,COMP MAINT,CHECK ERT
6711 BROWNSVILLE HOUSTON TX 77020-5046,494D,18-040,COMP MAINT,CHECK MTR
910 REDONDO DR HOUSTON TX 77015-4344,496D,17-042,COMP MAINT,CHECK ERT
7111 PALMETTO HOUSTON TX 77087-2722,535E,01-003,COMP MAINT,CHECK MTR
142 E SPREADING OAK DR HOUSTON TX 77076-2112,413W,16-042,COMP MAINT,CHECK ERT
3213 VILLAGE FALLS CT KINGWOOD TX 77339-0000,296Z,20-024,COMP MAINT,CHECK MTR
1363 TRAILWOOD VILLAGE DR 1/2 HOUSTON TX 77339-0000,336G,20-014,COMP MAINT,CHECK MTR
13102 TOSCA LN HOUSTON TX 77079-7222,489G,12-014,COMP MAINT,CHECK ERT
3115 ROLAND HOUSTON TX 77026-5039,454W,18-017,COMP MAINT,CHECK MTR
5016 WALKER HOUSTON TX 77023-1338,494T,19-016,COMP MAINT,CHECK MTR
8229 DARLINGTON DR HOUSTON TX 77028-2711,455K,17-025,COMP MAINT,CHECK ERT
1230 RUTLAND P2-1 HOUSTON TX 77008-6833,452Z,13-021,COMP MAINT,CHECK MTR
8535 GREEN RIVER DR HOUSTON TX 77028-2834,455L,17-025,COMP MAINT,CHECK MTR
4319 AKARD HOUSTON TX 77047-1105,573H,03-014,COMP MAINT,CHECK MTR
4122 VALLEY HAVEN DR KINGWOOD TX 77339-0000,297W,20-033,COMP MAINT,CHECK ERT
6306 THRUSH DR HOUSTON TX 77087-6536,534Y,01-032,COMP MAINT,CHECK MTR
5406 SYCAMORE VILLAS DR KINGWOOD TX 77345-0000,297Y,20-062,COMP MAINT,CHECK ERT
7915 ROCKHILL HOUSTON TX 77061-2321,535X,02-002,COMP MAINT,CHECK MTR
1022 ARLINGTON P1-1 HOUSTON TX 77008-0000,493A,13-025,COMP MAINT,CHECK MTR
4213 LAMAR HOUSTON TX 77023-1617,494S,19-007,COMP MAINT,CHECK MTR
730 W 22ND ST #B HOUSTON TX 77008,452U,13-017,COMP MAINT,CHECK MTR
3806 GLEN IVY DR KINGWOOD TX 77345-0000,297T,20-051,COMP MAINT,CHECK MTR
6315 SCHEVERS HOUSTON TX 77087-6835,574C,01-032,COMP MAINT,CHECK MTR
4915 WARD HOUSTON TX 77021-5117,534N,01-020,COMP MAINT,CHECK MTR
5417 FEAGAN HOUSTON TX 77007-7121,492L,09-003,COMP MAINT,CHECK MTR
8008 DARIEN HOUSTON TX 77028-2319,455E,17-022,COMP MAINT,CHECK MTR
7936 BIRMINGHAM HOUSTON TX 77028-3424,455K,17-034,COMP MAINT,CHECK MTR
2803 FONTANA DR HOUSTON TX 77043-1706,449M,12-036,COMP MAINT,CHECK ERT
4912 NICHOLS ST HOUSTON TX 77020-0000,494C,18-031,COMP MAINT,CHECK MTR
3546 HAVEN PINES DR KINGWOOD TX 77345-0000,297T,20-051,COMP MAINT,CHECK MTR
8615 MARTIN L KING JR BLVD HOUSTON TX 77033-2307,574A,03-023,COMP MAINT,CHECK MTR
331 TERRACE 1/2 DR P1-2 HOUSTON TX 77007-0000,492K,09-002,COMP MAINT,CHECK MTR
1401 BAYBROOK MALL FRIENDSWOOD TX 77546-2740,617Z,02-075,COMP MAINT,CHECK MTR
10405 KATY FWY #C HOUSTON TX 77024-0000,489D,11-070,COMP MAINT,CHECK REG
2907 AUSTIN HOUSTON TX 77004-0000,493U,09-027,COMP MAINT,CHECK ERT
3610 MEADOW LAKE LN HOUSTON TX 77027-0000,492P,10-008,COMP MAINT,CHECK MTR
10802 PIPING ROCK LN HOUSTON TX 77042-2726,489U,11-017,COMP MAINT,CHECK MTR
4322 ALLEN HOUSTON TX 77007-3503,492H,09-011,COMP MAINT,CHECK MTR
1530 W SAM HOUSTON PKWY N HOUSTON TX 77043-0000,449U,12-070,COMP MAINT,CHECK ERT
6931 FORBES RUN DR HOUSTON TX 77075,574R,03-070,COMP MAINT,CHECK MTR
5766 SUGAR HILL DR HOUSTON TX 77057-0000,491P,10-076,COMP MAINT,CHECK ERT
7326 BRIEFWAY HOUSTON TX 77087-3614,534M,01-045,COMP MAINT,CHECK ERT
6106 E MOUNT HOUSTON RD HOUSTON TX 77050-0000,414M,16-079,COMP MAINT,CHECK MTR
13822 KENSINGTON PL HOUSTON TX 77034-0000,577W,02-034,COMP MAINT,CHECK MTR
3210 LELIA HOUSTON TX 77026-5623,494A,18-017,COMP MAINT,INSTAL ERT
14103 JADE COVE DR HOUSTON TX 77077-0000,488N,11-066,COMP MAINT,CHECK MTR
10318 SHADY RIVER DR HOUSTON TX 77042-1240,489M,11-012,COMP MAINT,CHECK REG
7111 HEDGEWOOD HOUSTON TX 77016-2349,415N,16-004,COMP MAINT,CHECK MTR
5113 MOHAWK HOUSTON TX 77093-0000,414U,16-079,COMP MAINT,CHECK MTR
2117 WELLINGTON HOUSTON TX 77093-5251,413Z,16-051,COMP MAINT,CHECK MTR
3351 ROSEDALE HOUSTON TX 77004-6310,533C,04-030,COMP MAINT,CHECK MTR
3522 SCOTT HOUSTON TX 77004-4743,533D,04-033,COMP MAINT,CHECK MTR
8212 HELMERS HOUSTON TX 77022-3324,453G,15-038,COMP MAINT,CHECK ERT
312 JOHN ALBER RD HOUSTON TX 77076-1019,413T,16-055,COMP MAINT,CHECK MTR
6103 WESTBRANCH DR HOUSTON TX 77072-1033,528H,08-045,COMP MAINT,CHECK MTR
2929 NAVIGATION BLVD #C HOUSTON TX 77003,494N,19-070,COMP MAINT,CHECK MTR
8931 SUMMERSET MEADOW CT HOUSTON TX 77075-0000,575U,03-058,COMP MAINT,CHECK MTR
6917 LOG HOLLOW DR HOUSTON TX 77088-2153,411J,14-040,COMP MAINT,CHECK MTR
10711 STELLA POND HOUSTON TX 77016,415S,16-003,COMP MAINT,CHECK MTR
5203 COURT RD HOUSTON TX 77053-4408,611C,06-017,COMP MAINT,CHECK MTR
7447 WALKER HOUSTON TX 77011-4852,495W,19-043,COMP MAINT,CHECK MTR
1306 DOWLING HOUSTON TX 77003-3639,493R,19-002,COMP MAINT,CHECK REG
5632 LYNBROOK DR HOUSTON TX 77056-2011,491P,10-027,COMP MAINT,CHECK MTR
1306 OGILVIE HOUSTON TX 77017-4016,536J,02-016,COMP MAINT,CHECK MTR
12601 SOUTH GREEN DR OFFICE HOUSTON TX 77034-4571,576Q,02-074,COMP MAINT,CHECK ERT
2681 GESSNER DR 404 HOUSTON TX 77080-0000,450N,12-036,COMP MAINT,CHECK MTR
4734 WARING HOUSTON TX 77027-6220,491Z,10-011,COMP MAINT,CHECK MTR
4734 WARING HOUSTON TX 77027-6220,491Z,10-011,COMP MAINT,CHECK MTR
46 SADDLEBROOK LN HOUSTON TX 77024-0000,491B,08-074,COMP MAINT,CHECK MTR
46 SADDLEBROOK LN HOUSTON TX 77024-0000,491B,08-074,COMP MAINT,CHECK MTR
4707 DEVON HOUSTON TX 77027-6203,491Z,10-011,COMP MAINT,CHECK MTR
8712 KEMPWOOD DR HOUSTON TX 77080-0000,450R,12-048,COMP MAINT,CHECK MTR
11414 PALMBEACH HOUSTON TX 77034-0000,576Q,02-033,COMP MAINT,CHECK MTR
10627 BAINBRIDGE HOUSTON TX 77016-2623,414U,16-012,COMP MAINT,CHECK MTR
729 DUNKLEY DR HOUSTON TX 77076-2212,413W,16-040,COMP MAINT,CHECK ERT
3914 ANITA HOUSTON TX 77004-2503,494W,04-035,COMP MAINT,CHECK MTR
2007 LITTLE CEDAR DR KINGWOOD TX 77339-1712,296Y,20-023,COMP MAINT,CHECK ERT
4009 TOPPING HOUSTON TX 77093-0000,454B,16-058,COMP MAINT,CHECK REG
5003 AUSTIN #D HOUSTON TX 77004-0000,493X,05-061,COMP MAINT,CHECK MTR
14370 S POST OAK RD HOUSTON TX 77045-6054,571V,06-078,COMP MAINT,CHECK REG
7906 BALTIMORE HOUSTON TX 77012-1646,495X,19-042,COMP MAINT,CHECK MTR
3254 FRANCIS HOUSTON TX 77004-3508,493Z,04-032,COMP MAINT,CHECK MTR
2501 BAGBY HOUSTON TX 77077-0000,493P,09-072,COMP MAINT,CHECK MTR
10133 TENEHA DR #A HOUSTON TX 77033-0000,574A,03-045,COMP MAINT,CHECK ERT
3200 PRODUCE ROW P1-1 HOUSTON TX 77023-5816,534F,01-075,COMP MAINT,CHECK MTR
7934 GOODE HOUSTON TX 77012-1642,535A,19-044,COMP MAINT,CHECK MTR
1224 N POST OAK RD B HOUSTON TX 77055-7214,491D,10-070,COMP MAINT,INSTAL ERT
12635 WESTELLA DR HOUSTON TX 77077-3803,488R,11-026,COMP MAINT,CHECK ERT
12635 WESTELLA DR HOUSTON TX 77077-3803,488R,11-026,COMP MAINT,CHECK REG
2503 LIVE OAK HOUSTON TX 77004-1413,493V,04-037,COMP MAINT,CHECK MTR
3919 LAW 240 HOUSTON TX 77005-1125,532A,05-060,COMP MAINT,CHECK MTR
5600 BOLIVIA BLVD 1/2 HOUSTON TX 77091-0000,451C,14-026,COMP MAINT,CHECK MTR
5015 FALLS HOUSTON TX 77026-2636,454T,17-009,COMP MAINT,CHECK MTR
8317 CURRY RD HOUSTON TX 77093-8307,454E,15-042,COMP MAINT,CHECK MTR
3603 ABERDEEN WY HOUSTON TX 77025-1937,532K,05-021,COMP MAINT,CHECK REG
3314 BELLWICK CHASE LN PORTER TX 77365,297P,20-043,COMP MAINT,CHECK ERT
9531 CAROUSEL LN HOUSTON TX 77080-5354,450P,12-032,COMP MAINT,CHECK MTR
7142 AVENUE K HOUSTON TX 77011-2720,495S,19-036,COMP MAINT,CHECK MTR
8750 CANDY HOUSTON TX 77029-3318,495L,18-045,COMP MAINT,CHECK MTR
3910 KIRBY DR HOUSTON TX 77098-4104,492Y,10-001,COMP MAINT,CHECK MTR
12405 FUQUA HOUSTON TX 77075-0000,576R,02-074,COMP MAINT,CHECK MTR
5507 BOBOLINK HOUSTON TX 77017-6321,536N,02-020,COMP MAINT,CHECK MTR
5935 VALKEITH DR HOUSTON TX 77096-3845,531S,07-011,COMP MAINT,CHECK ERT
5130 LYNDHURST DR HOUSTON TX 77033-2906,533Z,03-039,COMP MAINT,CHECK ERT
2011 SUNSHINE POINT DR KINGWOOD TX 77345-0000,337C,20-073,COMP MAINT,CHECK MTR
414 S 79TH HOUSTON TX 77012-1613,495W,19-044,COMP MAINT,CHECK REG
10814 BRADFORD WAY DR HOUSTON TX 77089-0000,575Z,03-060,COMP MAINT,CHECK MTR
5801 SAM HOUSTON AV HOUSTON TX 77016-0000,414R,16-079,COMP MAINT,CHECK MTR
715 W HEIGHTS HOLLOW LN HOUSTON TX 77007-0000,493J,09-073,COMP MAINT,CHECK MTR
7902 N MAIN P1-1 HOUSTON TX 77022-4756,453N,15-060,COMP MAINT,CHECK MTR
406 REGENTVIEW DR HOUSTON TX 77079-6907,489E,12-008,COMP MAINT,CHECK MTR
5339 TIDEWATER DR HOUSTON TX 77045-4032,571L,06-061,COMP MAINT,CHECK MTR
9315 COLLEEN RD HOUSTON TX 77080-1421,450L,12-044,COMP MAINT,CHECK MTR
8272 PARK PLACE BLVD H2/H-2 HOUSTON TX 77017-0000,535Q,02-014,COMP MAINT,CHECK REG
2338 SUMMIT MEADOW DR HOUSTON TX 77489-3188,570Z,06-028,COMP MAINT,CHECK ERT
1511 SYCAMORE LN KINGWOOD TX 77339-0000,336F,20-013,COMP MAINT,CHECK MTR
8130 LOCKHEED AV HOUSTON TX 77061-4009,575A,02-079,COMP MAINT,CHECK MTR
7638 SHERMAN HOUSTON TX 77012-1405,495W,19-040,COMP MAINT,CHECK ERT
7507 ARNIM HOUSTON TX 77087-3707,535J,01-045,COMP MAINT,CHECK MTR
15134 BRIARCRAFT HOUSTON TX 77489-0000,570V,06-079,COMP MAINT,CHECK MTR
12633 MEMORIAL DR A HOUSTON TX 77024-4800,489M,11-011,COMP MAINT,CHECK MTR
11406 BAY CEDAR DR HOUSTON TX 77048-2504,573M,03-019,COMP MAINT,CHECK MTR
7907 AVENUE E HOUSTON TX 77012-1326,495X,19-042,COMP MAINT,CHECK ERT
7226 CAMPEACHY LN HOUSTON TX 77083-4873,528L,08-044,COMP MAINT,CHECK MTR
5226 CARMEN HOUSTON TX 77033-3204,573D,03-044,COMP MAINT,CHECK MTR
12723 ROCKY MEADOW DR HOUSTON TX 77024-4039,489D,11-063,COMP MAINT,CHECK ERT
2932 CHEVY CHASE DR HOUSTON TX 77019-3204,492Q,10-006,COMP MAINT,CHECK MTR
2932 CHEVY CHASE DR HOUSTON TX 77019-3204,492Q,10-006,COMP MAINT,CHECK MTR
6680 SYLVAN RD A HOUSTON TX 77023-0000,534C,19-025,COMP MAINT,CHECK MTR
7645 PARK PLACE BLVD HOUSTON TX 77087-4525,535N,01-048,COMP MAINT,CHECK MTR
533 PORTWALL 1/2 HOUSTON TX 77029-0000,495F,19-073,COMP MAINT,CHECK MTR
7325 SAN ANGELO HOUSTON TX 77020-7643,495E,18-042,COMP MAINT,CHECK MTR
7109 PALESTINE HOUSTON TX 77020-7530,495J,18-037,COMP MAINT,CHECK MTR
4116 E CROSSTIMBERS HOUSTON TX 77016-6203,454K,17-018,COMP MAINT,CHECK MTR
1118 KEY HOUSTON TX 77009-5217,453W,13-041,COMP MAINT,CHECK MTR
8425 WETHERBY LN HOUSTON TX 77075,575Q,03-057,COMP MAINT,CHECK MTR
5751 TURTLE CREEK RD HOUSTON TX 77017-6833,536T,02-021,COMP MAINT,CHECK MTR
6719 MACZALI DR MISSOURI CITY TX 77489-5608,571W,06-026,COMP MAINT,CHECK MTR
410 CROSSTIMBERS HOUSTON TX 77022-3933,453J,15-063,COMP MAINT,CHECK MTR
1401 KNIGHT HOUSTON TX 77022-2351,453H,15-037,COMP MAINT,CHECK MTR
6020 E NORTH BELT 1/2 HOUSTON TX 77396-0000,375S,16-077,COMP MAINT,CHECK MTR
13606 SUMMIT RIDGE DR HOUSTON TX 77085-0000,571J,06-052,COMP MAINT,CHECK MTR
14931 KIMBERLEY LN HOUSTON TX 77079-4503,488G,12-001,COMP MAINT,CHECK MTR
2911 BRIARWICK LN HOUSTON TX 77093-4305,414S,16-025,COMP MAINT,CHECK MTR
4424 STANFORD CT HOUSTON TX 77041-0000,450E,12-039,COMP MAINT,CHECK MTR
8311 CURRY RD HOUSTON TX 77093-8307,454E,15-042,COMP MAINT,CHECK MTR
2151 RICHMOND AV P1-1 HOUSTON TX 77098-3301,492Y,10-001,COMP MAINT,CHECK MTR
6614 WESTVIEW DR HOUSTON TX 77055-7112,451Y,10-032,COMP MAINT,CHECK MTR
3251 REAL ST #B HOUSTON TX 77087,534L,01-012,COMP MAINT,CHECK MTR
15029 KIMBERLEY CT HOUSTON TX 77079-5126,488G,12-001,COMP MAINT,CHECK MTR
9823 CAMAY DR HOUSTON TX 77016-4329,454D,16-014,COMP MAINT,INSTAL ERT
3403 MARQUART 1318 HOUSTON TX 77027-6505,492T,10-079,COMP MAINT,CHECK MTR
4139 SOLWAY LN HOUSTON TX 77025-2913,532J,05-025,COMP MAINT,CHECK MTR
